order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3420857,52626,train,14,2,13,11
2482831,52627,train,22,0,18,7
282628,52629,train,5,6,21,18
2610704,52630,train,17,0,13,30
2301723,52632,train,13,2,18,5
151779,52633,train,11,3,8,30
3277607,52634,train,48,0,14,4
1638984,52635,train,11,2,15,30
3229143,52636,train,6,6,19,19
962730,52643,train,6,5,12,11
1084257,52645,train,16,0,14,26
204645,52646,train,6,4,10,30
1957802,52647,train,6,2,9,15
1841493,52649,train,18,5,14,5
1486344,52651,train,9,4,17,18
2452077,52653,train,17,1,17,11
790263,52656,train,6,1,8,30
2032448,52657,train,9,1,17,5
143268,52658,train,6,0,11,13
2528733,52660,train,27,5,15,3
3340737,52662,train,8,1,6,30
1637966,52664,train,15,5,10,28
1146903,52665,train,32,0,9,8
2253020,52666,train,10,5,10,13
2629743,52667,train,18,6,10,12
1361973,52668,train,34,4,21,9
2958598,52669,train,19,0,13,8
1781514,52671,train,8,6,12,21
2412459,52672,train,35,4,12,4
184738,52677,train,7,0,10,30
3069335,52678,train,6,4,11,30
306798,52680,train,9,0,12,16
1361650,52681,train,6,0,18,12
396418,52682,train,7,0,12,4
1985534,52684,train,16,1,11,19
900406,52688,train,34,6,7,15
2099616,52689,train,46,5,12,0
285218,52691,train,5,5,17,7
2087639,52692,train,20,6,16,1
844980,52693,train,13,0,10,20
840926,52694,train,41,6,14,8
3203807,52695,train,19,6,13,8
778491,52696,train,5,3,20,4
2794475,52699,train,7,5,9,7
2190341,52700,train,7,4,14,30
2931929,52701,train,83,0,13,3
3401049,52702,train,32,6,8,6
846308,52703,train,41,2,11,3
3072607,52704,train,15,3,9,30
2536436,52705,train,75,5,11,2
735595,52706,train,29,0,13,2
2208104,52708,train,24,4,15,4
2630147,52709,train,28,3,16,7
3389135,52710,train,4,1,7,17
2040765,52712,train,6,6,13,30
465635,52713,train,7,5,9,18
831089,52714,train,16,2,11,16
2626694,52716,train,10,0,17,4
1972792,52717,train,4,2,15,6
1484137,52718,train,34,0,13,4
1277957,52720,train,4,1,12,30
551046,52721,train,33,0,11,16
1094490,52723,train,19,3,19,15
459294,52725,train,7,1,13,30
3161449,52726,train,43,6,18,3
2477093,52729,train,21,1,11,30
2929406,52730,train,26,4,9,6
1025889,52731,train,13,0,9,30
1922543,52733,train,5,0,10,30
79885,52736,train,5,3,11,22
950907,52737,train,16,1,13,30
3368350,52739,train,5,6,10,14
599875,52740,train,82,2,17,0
1367400,52742,train,34,6,11,7
3041085,52743,train,13,4,10,9
3289742,52744,train,9,0,10,7
3371943,52747,train,9,6,10,30
647384,52749,train,4,1,16,3
499942,52751,train,7,1,15,30
3143248,52757,train,19,0,15,17
638049,52759,train,23,6,14,10
1150809,52761,train,7,5,8,22
615618,52763,train,21,0,14,12
605281,52765,train,11,6,16,4
2038616,52767,train,89,5,11,1
1907222,52768,train,18,2,9,21
1597845,52772,train,4,2,0,12
2792982,52773,train,6,3,12,21
951499,52774,train,39,5,17,9
1666095,52776,train,44,2,12,5
2606705,52778,train,38,5,9,10
2812437,52779,train,16,2,23,6
3107331,52781,train,58,0,17,13
2951038,52784,train,6,0,17,30
2976567,52785,train,8,0,8,30
1474895,52787,train,7,3,1,4
814626,52790,train,21,4,9,7
3255530,52791,train,9,6,16,7
2057766,52793,train,10,4,13,27
380015,52794,train,21,0,19,4
1619387,52796,train,19,5,18,30
609512,52798,train,18,0,0,11
2305249,52801,train,5,6,16,30
2320528,52805,train,31,1,16,10
262339,52806,train,15,1,14,16
2303753,52807,train,10,0,9,30
2435786,52808,train,54,1,19,20
3199730,52812,train,11,6,16,6
2444508,52813,train,4,6,12,8
1369505,52814,train,43,2,19,4
1189686,52815,train,7,1,11,30
310303,52818,train,14,1,10,7
2155824,52819,train,34,6,18,0
131490,52820,train,39,5,7,10
3136230,52821,train,14,6,13,3
1856860,52823,train,5,1,12,30
450818,52824,train,49,4,17,0
2749685,52825,train,30,0,11,2
346462,52826,train,10,2,12,5
2900014,52827,train,10,6,9,21
1179579,52828,train,7,1,16,9
2618275,52829,train,11,5,8,23
694101,52830,train,12,4,9,12
940919,52832,train,14,4,10,12
1056320,52834,train,7,6,9,30
2056590,52835,train,16,1,15,30
1222615,52836,train,79,1,11,4
627159,52843,train,41,3,17,27
2994027,52844,train,35,5,9,0
934406,52845,train,7,1,12,30
2329533,52847,train,8,5,13,24
2054100,52848,train,16,0,8,30
2159480,52849,train,6,4,17,4
3181928,52850,train,5,6,9,9
450628,52851,train,11,0,22,12
2294865,52852,train,10,2,21,4
2199296,52856,train,4,6,10,30
960005,52858,train,15,1,7,30
1518730,52859,train,24,0,12,7
1448763,52860,train,7,0,12,30
1055898,52861,train,32,4,8,6
76473,52862,train,11,0,10,7
2571566,52864,train,15,0,8,30
2043595,52866,train,12,2,12,5
2074532,52867,train,24,6,12,29
2399763,52870,train,12,5,13,16
53046,52872,train,17,0,20,30
2427887,52873,train,4,3,18,22
2794761,52874,train,36,3,13,5
2763054,52878,train,6,3,17,30
2302075,52879,train,19,4,23,7
1654344,52880,train,29,4,8,10
538526,52881,train,5,4,10,30
2382215,52882,train,14,2,9,17
1029628,52883,train,5,1,9,17
395464,52884,train,24,0,9,7
1468859,52885,train,4,5,9,7
389113,52886,train,48,0,10,8
1736133,52887,train,4,0,10,30
3138330,52888,train,16,6,16,5
1688574,52889,train,35,6,13,5
359481,52891,train,21,4,10,3
1530759,52892,train,29,6,16,11
2631863,52893,train,11,4,15,21
1984025,52895,train,6,4,8,14
1140696,52896,train,4,4,15,30
564342,52898,train,68,2,17,8
2665816,52899,train,7,6,10,30
1595521,52900,train,11,5,3,0
3285776,52901,train,4,4,11,1
741232,52902,train,6,2,17,3
2637126,52903,train,22,3,15,2
2306630,52904,train,98,2,10,7
2152638,52905,train,5,2,12,30
2710678,52908,train,7,5,15,5
269033,52911,train,9,6,13,21
1170435,52912,train,6,4,22,5
1228233,52915,train,6,3,17,20
2844679,52916,train,5,0,8,30
845310,52917,train,39,5,11,7
2268951,52918,train,9,2,10,30
132002,52919,train,75,3,17,6
1869757,52920,train,12,1,10,7
259018,52924,train,34,5,17,6
2875200,52925,train,12,4,10,7
330812,52927,train,9,2,14,22
1713776,52929,train,6,6,17,13
1763739,52930,train,10,0,14,8
749979,52931,train,17,6,19,7
2241418,52932,train,15,0,15,8
435258,52935,train,8,0,13,7
124235,52936,train,22,2,9,13
3389008,52937,train,9,6,10,10
916495,52938,train,17,1,13,30
1373943,52940,train,6,2,14,5
3005726,52942,train,5,1,14,30
602715,52943,train,6,2,17,6
2641836,52944,train,9,2,13,30
2653951,52945,train,4,2,9,8
1194481,52946,train,9,0,23,20
912621,52947,train,14,3,8,30
575988,52948,train,28,0,12,8
3391784,52949,train,19,0,18,0
177602,52950,train,5,1,5,12
407293,52952,train,26,1,18,22
2758000,52954,train,8,5,13,30
3379328,52956,train,15,3,16,15
1049296,52958,train,6,0,10,30
1393188,52960,train,41,0,13,7
1551757,52961,train,14,2,12,4
3011969,52962,train,94,6,10,1
2084112,52963,train,62,5,10,1
2977509,52964,train,4,0,14,6
2284155,52966,train,12,0,15,25
1493697,52967,train,24,3,20,30
1235184,52969,train,6,1,9,4
1947499,52971,train,6,4,16,30
1672300,52973,train,11,1,10,30
269900,52974,train,6,2,18,30
3137634,52975,train,31,4,3,8
236389,52976,train,11,4,11,17
2083108,52977,train,28,0,15,10
294579,52979,train,12,1,16,11
1924025,52981,train,26,6,13,27
505025,52983,train,36,5,15,2
654779,52984,train,19,1,10,14
1157288,52986,train,16,0,18,4
985980,52987,train,45,5,8,11
2274831,52992,train,34,5,18,15
140567,52993,train,31,3,18,5
1459867,52996,train,5,1,10,3
1784674,52997,train,7,1,10,30
1475278,52998,train,25,5,14,28
3135636,53000,train,9,2,11,29
1923543,53002,train,43,6,13,6
2309616,53004,train,32,6,13,7
2108220,53006,train,61,4,12,1
2585652,53009,train,18,0,16,26
3274266,53010,train,35,3,18,5
343775,53013,train,10,1,11,27
765464,53014,train,11,1,12,30
2810093,53019,train,6,5,14,30
2863131,53022,train,10,6,10,29
2457362,53023,train,6,4,8,30
2509436,53024,train,8,3,16,20
442375,53025,train,4,4,14,26
741513,53027,train,5,5,20,7
3055262,53031,train,7,5,19,30
3400075,53032,train,4,4,18,30
1612895,53033,train,7,3,18,2
3011548,53034,train,5,5,13,3
115577,53035,train,5,1,12,14
1710279,53036,train,7,5,10,30
1004111,53037,train,11,5,8,30
3262957,53038,train,13,4,19,2
1006018,53039,train,35,5,16,7
1795503,53040,train,6,5,9,30
2310305,53041,train,48,5,22,4
2841592,53042,train,4,1,15,30
2261157,53044,train,59,2,17,4
947596,53045,train,6,5,14,30
1117468,53046,train,21,6,13,17
1564779,53048,train,14,6,16,30
24416,53050,train,56,3,14,1
3034341,53051,train,8,5,14,28
1178520,53052,train,5,3,15,30
2342629,53053,train,13,3,11,30
970263,53054,train,11,3,14,6
2380993,53055,train,10,5,10,11
2178644,53058,train,9,3,19,24
1004682,53061,train,9,3,14,13
2289775,53062,train,6,4,10,10
2210346,53063,train,5,3,11,1
3420160,53066,train,5,5,21,30
1666225,53068,train,6,0,22,30
957033,53069,train,13,3,16,30
1799980,53071,train,7,0,15,30
545454,53072,train,36,0,17,8
2958651,53074,train,4,6,11,30
2346870,53075,train,13,2,18,21
2228378,53076,train,38,2,23,2
269480,53077,train,8,6,15,30
551447,53079,train,13,6,13,5
3207879,53080,train,6,4,18,24
3187453,53082,train,5,0,9,7
680238,53083,train,7,6,22,17
3369402,53085,train,17,6,22,7
1954711,53086,train,35,3,13,7
2279397,53087,train,12,6,14,8
2537561,53090,train,9,1,17,11
3362925,53091,train,15,0,12,3
1282581,53093,train,12,5,19,12
1506117,53094,train,8,5,15,30
2628951,53095,train,6,3,10,30
1474125,53096,train,17,4,15,19
379559,53097,train,4,4,10,24
1875672,53099,train,15,3,9,30
2125442,53101,train,6,5,12,14
763391,53102,train,11,3,12,12
2646730,53103,train,79,3,21,0
1962031,53110,train,15,5,11,3
2584880,53116,train,14,6,8,27
248589,53117,train,5,6,15,3
925379,53118,train,8,1,10,30
670341,53125,train,16,1,19,30
1924643,53127,train,4,5,17,30
3332494,53129,train,21,3,8,16
468388,53130,train,100,4,16,2
1232809,53131,train,19,1,14,7
1046974,53132,train,5,3,13,14
1568688,53133,train,7,0,18,7
2782075,53136,train,16,6,15,5
1808408,53137,train,7,4,16,22
1962246,53139,train,8,5,12,28
458709,53141,train,6,1,12,30
952170,53142,train,23,0,14,27
2852770,53144,train,7,1,19,30
2251886,53147,train,32,6,19,10
2637090,53150,train,13,1,12,8
1619211,53151,train,10,3,22,2
2720567,53152,train,5,0,14,11
2815835,53153,train,12,0,10,30
2502365,53154,train,17,3,11,30
2200261,53155,train,4,3,16,22
1528145,53156,train,8,5,8,11
2081912,53157,train,13,4,14,12
2496001,53159,train,5,0,13,16
647648,53160,train,45,2,7,4
3337017,53162,train,34,3,21,22
1898969,53164,train,23,5,20,22
3326926,53165,train,13,0,20,30
623388,53166,train,10,0,17,15
2798504,53167,train,20,5,14,30
33160,53170,train,14,4,19,19
2836315,53171,train,30,6,17,7
1985257,53173,train,44,3,14,9
409127,53174,train,16,0,17,9
3022524,53175,train,4,2,19,30
712886,53177,train,8,3,15,9
1578098,53178,train,4,6,15,30
1462117,53179,train,66,6,10,5
1359028,53183,train,9,2,21,8
608002,53185,train,5,4,15,30
902138,53186,train,10,4,15,30
1318047,53189,train,21,0,12,6
2954070,53191,train,21,4,8,6
3228696,53193,train,4,5,12,30
2667724,53195,train,33,0,19,5
1833382,53196,train,9,4,12,28
2204010,53197,train,14,2,22,14
1609094,53200,train,23,2,18,30
3409425,53201,train,9,3,17,30
1448954,53202,train,8,3,9,30
2344353,53203,train,33,5,13,6
2001924,53204,train,7,0,12,5
1058079,53205,train,17,5,10,6
3211127,53206,train,10,1,17,28
1560611,53207,train,26,0,7,8
245455,53209,train,7,3,10,30
1465429,53211,train,4,1,18,30
1477435,53212,train,16,2,15,27
727605,53213,train,10,0,10,30
2132580,53214,train,14,6,12,8
462450,53216,train,29,0,9,16
355085,53217,train,9,0,17,14
1651425,53218,train,10,1,13,21
2354934,53219,train,37,6,23,1
569457,53224,train,10,1,10,6
2347433,53225,train,9,4,18,21
2705744,53226,train,4,0,11,15
2735577,53227,train,10,0,9,15
283066,53228,train,7,5,16,16
472414,53230,train,12,1,15,6
2094049,53231,train,18,1,16,16
2046208,53232,train,29,2,17,12
3010023,53233,train,30,2,10,5
3185638,53234,train,8,0,10,30
783033,53236,train,15,4,16,6
1434437,53237,train,6,3,8,30
1440767,53238,train,35,5,15,5
2787344,53239,train,9,4,12,30
2575386,53240,train,5,5,14,20
2302233,53242,train,8,3,8,13
2753723,53243,train,28,0,8,4
1455842,53245,train,4,0,14,30
2312713,53246,train,7,0,14,30
437575,53248,train,4,5,17,3
957728,53251,train,11,5,14,5
2417879,53253,train,4,2,16,30
3282724,53254,train,11,0,15,20
301125,53256,train,29,2,8,19
119499,53257,train,5,4,10,16
2073674,53258,train,27,3,17,5
296836,53259,train,31,0,8,30
2335416,53260,train,4,2,0,11
2873326,53261,train,26,0,15,27
1245238,53265,train,9,6,10,13
329432,53266,train,15,3,11,30
1030176,53267,train,70,0,10,3
1538074,53269,train,4,0,12,0
2913125,53270,train,10,0,12,12
311342,53272,train,22,6,19,1
2856912,53276,train,24,6,14,20
1761208,53278,train,15,3,18,12
1528657,53279,train,8,2,11,27
2739152,53281,train,21,0,14,17
321632,53282,train,7,4,20,6
1522937,53284,train,41,5,10,4
925034,53285,train,7,6,14,30
306782,53288,train,13,5,13,30
733912,53289,train,5,5,13,14
1742448,53290,train,7,1,12,30
1792967,53292,train,10,1,14,14
3000969,53294,train,7,4,10,7
2866702,53295,train,11,2,15,30
411881,53298,train,12,4,17,1
24862,53299,train,6,0,9,11
3297822,53300,train,15,0,10,7
1623718,53301,train,16,2,16,3
2999241,53302,train,13,3,15,13
1835681,53303,train,77,4,11,1
1433936,53306,train,13,3,17,4
1272914,53308,train,8,3,18,10
684272,53310,train,6,3,18,22
679895,53311,train,12,6,23,9
1864945,53312,train,5,0,12,30
2680164,53313,train,9,0,14,19
2914995,53314,train,8,4,16,20
2467002,53315,train,7,1,18,30
2604359,53316,train,5,2,19,30
2982784,53319,train,13,0,10,30
2371315,53320,train,5,1,12,30
2272805,53321,train,14,1,14,14
2573616,53322,train,9,0,18,7
2950404,53323,train,18,5,17,5
181445,53325,train,7,3,17,27
307282,53326,train,8,5,18,30
2533447,53327,train,16,2,9,5
1265756,53328,train,4,5,11,4
731932,53329,train,65,2,10,5
1295117,53334,train,8,1,13,18
542414,53335,train,12,1,8,30
3327910,53336,train,8,2,10,30
1633034,53337,train,4,1,10,13
614268,53338,train,5,0,12,28
1545932,53340,train,14,4,12,30
2124798,53344,train,9,0,13,13
2192056,53346,train,22,1,15,5
129356,53347,train,8,4,19,20
740024,53349,train,6,3,17,30
2369579,53350,train,11,0,19,6
2829265,53352,train,4,2,17,7
2477589,53354,train,12,0,12,18
1321461,53356,train,17,5,10,29
469978,53358,train,10,1,16,30
1938296,53362,train,29,4,16,30
516896,53363,train,5,0,14,29
3031773,53366,train,9,2,20,10
3317375,53367,train,4,2,21,30
1598393,53369,train,9,2,17,30
3216434,53371,train,18,3,10,13
3070153,53374,train,5,0,17,21
1651086,53375,train,21,6,7,14
3357975,53376,train,12,4,14,16
511917,53377,train,14,2,14,30
33680,53381,train,28,3,16,12
2915610,53382,train,10,3,23,18
2333787,53383,train,4,4,16,12
3109527,53385,train,11,0,13,29
2361545,53386,train,7,3,16,16
822853,53387,train,15,1,13,22
75706,53388,train,17,5,11,15
2961187,53391,train,33,6,14,30
1257214,53392,train,31,5,19,1
2388160,53396,train,4,1,9,4
1340006,53399,train,5,3,7,30
1783437,53400,train,7,0,14,30
2541288,53401,train,12,4,17,8
177575,53402,train,38,2,12,6
1469530,53403,train,5,5,7,30
132608,53404,train,9,0,12,30
1282225,53407,train,25,5,7,2
238130,53408,train,84,6,14,13
959549,53409,train,11,0,8,30
2866877,53413,train,41,1,10,15
2922577,53414,train,49,3,15,2
245796,53415,train,40,3,10,9
1899037,53416,train,12,1,17,21
3115935,53418,train,9,5,16,14
239654,53421,train,8,1,12,4
2648018,53424,train,4,3,15,30
3085306,53425,train,4,2,13,30
2298309,53426,train,4,0,18,10
613745,53428,train,9,3,11,15
1051349,53429,train,15,6,14,5
3135195,53430,train,5,3,17,5
413305,53433,train,4,1,11,7
79450,53434,train,9,4,18,30
2087573,53437,train,6,4,19,28
3292350,53438,train,51,5,12,11
2732458,53439,train,10,6,8,20
3063760,53441,train,15,1,9,4
3113346,53442,train,4,1,15,30
3081344,53443,train,4,1,15,30
149496,53445,train,4,4,16,6
2154275,53446,train,4,6,0,30
2734966,53447,train,6,5,11,7
1943112,53448,train,10,0,13,2
1856889,53451,train,56,4,16,5
1045534,53452,train,100,1,10,3
1671672,53454,train,4,0,14,11
566246,53455,train,6,6,17,30
1431882,53456,train,9,5,12,4
746947,53458,train,50,5,15,3
772429,53459,train,32,0,10,7
102410,53460,train,4,1,8,26
2413359,53461,train,11,3,19,30
1509554,53462,train,7,0,12,29
2670241,53463,train,4,2,19,30
2225071,53464,train,22,6,23,6
350551,53465,train,47,6,21,7
1396815,53466,train,7,0,12,30
2041608,53467,train,11,0,17,11
607692,53469,train,8,2,11,29
341935,53470,train,9,3,14,9
2153018,53472,train,52,3,11,9
3155505,53474,train,61,5,8,1
834514,53476,train,10,5,18,30
3162940,53477,train,7,6,13,23
2682665,53478,train,8,4,18,17
373830,53479,train,95,6,12,1
2554870,53480,train,23,3,9,12
358374,53481,train,13,4,20,14
2031391,53483,train,11,1,8,10
611575,53484,train,4,6,14,7
1046767,53486,train,15,0,16,21
1776295,53487,train,40,1,18,6
961533,53490,train,20,0,15,2
2520713,53491,train,4,4,19,30
1024769,53492,train,36,5,11,6
2460683,53493,train,35,5,13,3
2891810,53494,train,10,0,12,30
1230501,53495,train,14,0,13,7
1699328,53498,train,5,6,23,29
348010,53500,train,12,0,16,6
1361702,53501,train,10,1,15,8
424472,53503,train,35,5,19,11
3169327,53504,train,43,5,16,11
2881660,53505,train,10,4,13,10
85400,53506,train,5,5,11,30
1921684,53507,train,21,4,15,9
466632,53508,train,7,2,11,14
2962667,53509,train,7,3,15,30
1202005,53510,train,8,2,10,30
2929942,53511,train,5,0,12,30
1202148,53512,train,8,1,11,30
3267780,53514,train,7,1,7,30
2957907,53515,train,23,0,10,20
1640990,53516,train,44,0,21,3
285778,53517,train,14,5,18,19
627454,53520,train,9,1,7,24
2630835,53524,train,5,6,16,25
2931738,53525,train,39,3,13,15
3420258,53526,train,67,5,14,5
3212357,53527,train,6,5,12,27
2208889,53529,train,4,3,21,30
3243961,53530,train,11,0,18,24
2437496,53531,train,13,5,9,3
1821575,53532,train,23,0,8,8
1365484,53533,train,31,5,10,30
694279,53534,train,9,5,7,3
1031248,53535,train,8,3,15,0
2346857,53536,train,21,1,11,28
381926,53537,train,49,6,11,20
1318579,53538,train,22,0,10,13
214261,53539,train,5,1,12,30
1013655,53540,train,41,2,19,5
676253,53542,train,4,4,12,25
503576,53544,train,20,4,13,30
1670333,53545,train,23,0,21,27
3106845,53547,train,4,3,20,30
928263,53549,train,10,3,9,30
3408752,53552,train,4,1,9,30
1864120,53555,train,13,6,9,4
3119283,53557,train,8,6,20,18
1317212,53560,train,4,6,18,30
3378561,53561,train,39,4,17,8
2163696,53565,train,13,3,8,6
666928,53569,train,28,4,17,24
1575914,53570,train,6,0,12,9
290488,53571,train,23,6,19,21
470947,53573,train,5,1,13,30
2787446,53575,train,8,6,16,30
492599,53576,train,19,2,13,14
2704736,53579,train,9,0,2,13
1399229,53581,train,8,3,19,30
3277680,53584,train,19,3,14,12
3105020,53585,train,8,3,13,7
3348781,53587,train,18,6,15,1
1764921,53589,train,56,4,6,2
2159336,53591,train,20,0,12,10
2927870,53592,train,9,0,10,9
36009,53596,train,38,6,9,7
934786,53597,train,21,3,19,22
321414,53598,train,10,1,11,30
3380146,53599,train,4,1,14,30
1990090,53600,train,14,3,9,1
2755648,53601,train,9,6,12,30
654898,53602,train,13,5,14,5
2668172,53603,train,4,6,13,30
1257303,53604,train,14,6,4,30
357810,53605,train,15,6,11,8
1219325,53606,train,9,5,8,23
1455334,53607,train,8,2,10,15
1075185,53613,train,13,4,11,9
2119831,53615,train,7,3,22,30
1429614,53617,train,6,0,9,13
746255,53618,train,25,2,7,18
2604309,53619,train,10,5,12,6
1180671,53620,train,39,1,10,3
2486248,53623,train,17,2,15,13
112768,53624,train,4,1,12,25
1608931,53625,train,5,0,9,4
3402855,53626,train,8,4,11,6
65007,53627,train,10,3,15,6
473107,53628,train,19,2,15,30
3034822,53632,train,10,3,16,8
2330161,53633,train,42,3,17,2
398058,53635,train,5,0,23,30
2076563,53636,train,10,1,12,4
